4928&[22, 8, 3, 2, 132, 15, 5, 142, 3, 2, 5, 5, 12, 74, 11, 35, 9, 2]
4929&[3, 0, 0, 1, 4, 5, 0, 19, 0, 1, 3, 2, 3, 5, 2, 6, 3, 0]
4930&[12, 17, 15, 19, 30, 2, 0, 14, 5, 1, 2, 33, 1, 26, 5, 3, 10, 1]
4931&[12, 10, 1, 4, 22, 3, 0, 23, 3, 1, 5, 2, 4, 10, 9, 11, 3, 1]
4932&[37, 19, 7, 10, 92, 25, 6, 138, 4, 3, 13, 6, 11, 44, 25, 39, 13, 3]
4933&[40, 16, 5, 3, 99, 16, 7, 93, 3, 9, 9, 4, 10, 43, 37, 39, 21, 3]
4934&[19, 21, 24, 40, 71, 0, 0, 46, 12, 1, 2, 17, 1, 50, 11, 9, 6, 0]
4935&[3, 1, 2, 1, 3, 1, 1, 11, 1, 0, 1, 0, 0, 5, 1, 3, 4, 0]
4936&[5, 2, 1, 2, 8, 2, 0, 22, 0, 0, 0, 1, 0, 6, 1, 6, 1, 0]
4937&[16, 4, 3, 3, 48, 9, 5, 110, 1, 1, 6, 2, 4, 30, 6, 21, 6, 1]
4938&[6, 5, 2, 4, 14, 1, 1, 7, 0, 1, 0, 0, 1, 6, 5, 8, 2, 0]
4939&[30, 13, 3, 8, 71, 13, 0, 61, 5, 1, 2, 6, 3, 22, 11, 16, 21, 1]
4940&[24, 16, 10, 18, 91, 15, 5, 66, 7, 17, 16, 19, 15, 43, 15, 27, 6, 2]
4941&[3, 3, 0, 0, 7, 3, 1, 16, 1, 0, 2, 0, 1, 0, 4, 6, 0, 0]
4942&[68, 49, 16, 26, 52, 14, 1, 70, 7, 6, 12, 16, 10, 18, 92, 41, 19, 10]
4943&[2, 1, 1, 2, 2, 0, 0, 12, 1, 0, 0, 1, 1, 5, 4, 2, 2, 0]
4944&[5, 2, 1, 1, 3, 0, 0, 6, 1, 1, 1, 1, 1, 0, 13, 4, 2, 0]
4945&[24, 13, 4, 6, 20, 10, 0, 59, 1, 4, 11, 3, 7, 3, 18, 23, 10, 7]
4946&[19, 19, 13, 19, 81, 15, 0, 64, 18, 12, 15, 16, 26, 66, 20, 35, 21, 10]
4947&[17, 14, 1, 2, 20, 7, 3, 37, 1, 6, 5, 5, 5, 6, 6, 18, 13, 2]
4948&[52, 35, 14, 17, 117, 22, 4, 193, 7, 14, 29, 24, 23, 52, 41, 65, 34, 11]
4949&[6, 3, 0, 1, 7, 3, 0, 19, 2, 0, 1, 0, 0, 3, 5, 3, 3, 0]
4950&[60, 27, 18, 27, 148, 26, 9, 145, 11, 12, 16, 15, 28, 52, 33, 81, 23, 5]
4951&[29, 16, 15, 17, 97, 15, 10, 113, 7, 13, 11, 13, 10, 37, 25, 30, 15, 2]
4952&[8, 2, 0, 1, 30, 6, 1, 47, 0, 1, 5, 1, 2, 23, 2, 10, 3, 0]
4953&[57, 25, 3, 6, 24, 37, 1, 75, 6, 4, 15, 6, 24, 20, 27, 66, 15, 1]
4954&[11, 6, 7, 7, 77, 6, 1, 32, 1, 0, 1, 6, 1, 22, 5, 3, 4, 0]
4955&[1, 2, 3, 4, 0, 0, 0, 10, 1, 0, 0, 14, 1, 7, 1, 0, 5, 1]
4956&[35, 14, 1, 7, 65, 11, 4, 98, 6, 4, 14, 8, 8, 31, 23, 27, 20, 4]
4957&[149, 82, 30, 60, 246, 43, 5, 165, 28, 7, 56, 41, 18, 82, 73, 83, 22, 8]
4958&[59, 52, 31, 47, 128, 12, 9, 117, 22, 9, 24, 27, 12, 49, 80, 42, 24, 3]
4959&[30, 22, 12, 19, 36, 8, 1, 76, 6, 1, 7, 9, 4, 21, 24, 25, 15, 4]
4960&[4, 3, 6, 11, 18, 4, 13, 24, 1, 3, 0, 7, 1, 3, 1, 6, 6, 0]
4961&[59, 30, 1, 4, 26, 21, 0, 43, 5, 5, 10, 2, 11, 20, 21, 46, 20, 14]
4962&[31, 11, 6, 10, 49, 12, 0, 108, 4, 1, 5, 22, 6, 59, 15, 18, 18, 6]
4963&[19, 9, 5, 14, 36, 5, 5, 42, 4, 2, 3, 2, 3, 14, 15, 15, 10, 2]
4964&[74, 38, 14, 15, 104, 32, 9, 134, 12, 8, 12, 18, 12, 46, 54, 62, 17, 12]
4965&[83, 50, 4, 15, 22, 7, 0, 18, 11, 1, 7, 2, 6, 6, 37, 42, 2, 2]
4966&[35, 11, 0, 0, 6, 3, 0, 10, 2, 0, 2, 1, 0, 3, 12, 6, 9, 3]
4967&[29, 12, 2, 2, 24, 8, 0, 38, 3, 1, 4, 0, 3, 6, 18, 15, 5, 1]
4968&[4, 3, 0, 1, 4, 2, 0, 5, 1, 7, 1, 2, 4, 4, 9, 7, 1, 0]
4969&[3, 2, 0, 2, 6, 1, 0, 15, 1, 0, 0, 1, 1, 3, 1, 3, 4, 0]
4970&[7, 1, 1, 1, 3, 2, 0, 13, 1, 4, 1, 0, 1, 5, 2, 2, 14, 0]
4971&[3, 0, 1, 2, 18, 2, 0, 7, 1, 0, 1, 2, 1, 5, 1, 2, 1, 1]
4972&[72, 43, 8, 16, 57, 8, 0, 26, 8, 3, 116, 2, 3, 10, 140, 48, 8, 2]
4973&[13, 9, 8, 10, 31, 4, 0, 82, 3, 2, 1, 11, 5, 32, 7, 8, 15, 2]
4974&[4, 3, 1, 0, 2, 6, 0, 4, 0, 16, 0, 0, 3, 2, 2, 8, 2, 1]
4975&[52, 25, 9, 12, 43, 9, 0, 52, 7, 1, 3, 6, 1, 15, 36, 28, 17, 4]
4976&[19, 9, 1, 2, 9, 2, 0, 16, 3, 0, 3, 1, 2, 7, 9, 12, 5, 0]
4977&[55, 31, 3, 5, 34, 7, 0, 37, 7, 2, 21, 3, 6, 8, 87, 36, 5, 3]
4978&[22, 16, 1, 6, 9, 2, 0, 14, 7, 1, 7, 1, 2, 4, 53, 10, 7, 2]
4979&[177, 98, 33, 52, 314, 51, 4, 150, 22, 10, 104, 50, 21, 78, 110, 101, 35, 20]
4980&[33, 14, 3, 7, 57, 16, 2, 75, 4, 1, 5, 5, 5, 35, 18, 30, 10, 2]
4981&[16, 9, 2, 5, 123, 17, 0, 143, 1, 3, 1, 7, 12, 88, 9, 17, 19, 5]
4982&[19, 11, 1, 1, 5, 2, 0, 9, 2, 1, 2, 1, 0, 2, 14, 7, 5, 0]
4983&[10, 19, 28, 52, 48, 5, 1, 36, 8, 1, 3, 12, 0, 10, 5, 9, 3, 1]
4984&[9, 4, 1, 2, 27, 10, 8, 144, 0, 10, 0, 3, 4, 27, 2, 12, 13, 0]
4985&[97, 28, 0, 3, 11, 9, 0, 19, 7, 2, 12, 1, 3, 6, 65, 36, 9, 2]
4986&[12, 7, 1, 0, 2, 0, 0, 3, 1, 1, 2, 0, 0, 1, 14, 10, 3, 0]
4987&[39, 14, 0, 0, 9, 5, 0, 5, 1, 0, 1, 1, 1, 5, 9, 18, 1, 1]
4988&[3, 1, 0, 0, 5, 4, 2, 11, 0, 2, 0, 0, 0, 5, 0, 2, 2, 0]
4989&[5, 1, 0, 1, 15, 7, 1, 42, 0, 1, 1, 1, 1, 9, 1, 13, 4, 2]
4990&[3, 1, 2, 2, 23, 5, 8, 17, 0, 1, 3, 2, 2, 5, 4, 10, 2, 0]
4991&[3, 2, 0, 0, 0, 2, 0, 12, 0, 0, 0, 0, 0, 3, 3, 2, 0, 0]
4992&[4, 3, 1, 0, 8, 1, 0, 5, 1, 1, 1, 0, 0, 4, 5, 3, 2, 0]
4993&[3, 2, 6, 6, 17, 1, 0, 17, 1, 0, 0, 5, 0, 23, 2, 3, 5, 0]
4994&[37, 23, 1, 5, 20, 13, 0, 33, 6, 5, 8, 1, 15, 6, 59, 26, 10, 4]
4995&[41, 15, 12, 12, 96, 31, 2, 141, 8, 8, 5, 6, 13, 54, 28, 54, 21, 3]
4996&[6, 1, 1, 1, 3, 11, 0, 12, 0, 1, 0, 0, 1, 2, 5, 5, 2, 0]
4997&[3, 2, 0, 4, 42, 2, 0, 2, 1, 0, 2, 0, 0, 9, 5, 2, 2, 1]
4998&[7, 3, 8, 6, 32, 11, 3, 24, 1, 0, 1, 4, 0, 4, 4, 8, 2, 1]
4999&[10, 3, 3, 5, 34, 4, 0, 21, 0, 0, 2, 1, 1, 8, 2, 7, 4, 0]
5000&[100, 61, 13, 26, 82, 20, 3, 110, 14, 4, 23, 18, 8, 46, 56, 60, 23, 7]
5001&[18, 15, 16, 26, 76, 2, 0, 72, 14, 0, 4, 41, 3, 82, 12, 10, 8, 2]
5002&[71, 49, 13, 29, 74, 13, 0, 58, 17, 2, 16, 12, 8, 25, 46, 29, 21, 1]
5003&[17, 9, 1, 0, 3, 1, 0, 7, 2, 0, 1, 0, 2, 3, 16, 14, 2, 0]
5004&[0, 1, 0, 1, 29, 1, 0, 10, 1, 0, 1, 1, 1, 8, 3, 3, 0, 1]
5005&[62, 46, 25, 45, 116, 25, 0, 164, 17, 3, 9, 24, 14, 58, 22, 42, 23, 13]
5006&[2, 4, 7, 8, 5, 3, 0, 12, 1, 6, 0, 7, 8, 3, 1, 9, 4, 0]
5007&[2, 0, 3, 2, 8, 1, 1, 8, 2, 0, 0, 1, 0, 1, 1, 2, 1, 0]
5008&[53, 38, 11, 10, 31, 35, 3, 71, 10, 10, 12, 7, 7, 9, 41, 29, 20, 5]
5009&[16, 9, 5, 3, 26, 3, 0, 14, 3, 0, 6, 1, 0, 8, 10, 7, 6, 1]
5010&[9, 3, 0, 0, 6, 0, 0, 27, 0, 0, 0, 1, 0, 11, 2, 1, 30, 1]
5011&[127, 88, 33, 56, 157, 22, 0, 113, 28, 2, 39, 23, 12, 70, 87, 83, 19, 8]
5012&[2, 1, 0, 0, 5, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 13]
5013&[12, 5, 0, 2, 9, 6, 0, 32, 1, 1, 4, 2, 5, 2, 7, 16, 6, 2]
5014&[40, 24, 3, 4, 22, 7, 0, 31, 5, 3, 12, 1, 5, 10, 65, 28, 18, 2]
5015&[94, 74, 25, 50, 210, 30, 5, 189, 18, 7, 16, 31, 17, 95, 43, 66, 40, 18]
5016&[6, 0, 1, 3, 11, 5, 0, 71, 0, 0, 2, 1, 1, 19, 0, 6, 7, 1]
5017&[19, 8, 1, 1, 0, 3, 0, 14, 2, 1, 1, 0, 3, 4, 14, 7, 9, 0]
5018&[20, 14, 2, 3, 38, 17, 2, 157, 1, 4, 2, 5, 15, 31, 8, 24, 24, 5]
5019&[48, 22, 0, 2, 30, 15, 0, 58, 3, 4, 9, 3, 8, 16, 19, 33, 21, 3]
5020&[37, 52, 3, 10, 23, 5, 0, 15, 16, 0, 21, 7, 1, 13, 27, 7, 5, 2]
5021&[45, 29, 3, 14, 20, 8, 0, 43, 18, 6, 14, 4, 11, 11, 71, 52, 30, 2]
5022&[17, 9, 1, 1, 5, 3, 1, 9, 5, 1, 2, 0, 0, 2, 5, 3, 6, 1]
5023&[12, 12, 14, 17, 24, 2, 0, 32, 3, 2, 6, 35, 3, 10, 4, 13, 4, 0]
5024&[8, 5, 4, 4, 31, 6, 3, 15, 0, 4, 1, 6, 5, 14, 2, 8, 4, 2]
5025&[16, 9, 4, 1, 30, 13, 2, 57, 2, 5, 5, 1, 5, 7, 9, 17, 8, 3]
5026&[218, 105, 32, 66, 245, 46, 0, 185, 23, 8, 42, 22, 22, 87, 121, 143, 47, 27]
5027&[1, 1, 1, 0, 10, 1, 0, 4, 0, 0, 1, 0, 1, 1, 0, 3, 0, 0]
5028&[0, 0, 8, 8, 9, 0, 0, 2, 1, 0, 1, 7, 0, 3, 2, 1, 0, 1]
5029&[33, 12, 3, 6, 44, 13, 0, 52, 2, 1, 8, 0, 8, 27, 14, 37, 6, 1]
5030&[2, 3, 2, 2, 16, 1, 0, 3, 1, 1, 0, 0, 0, 2, 1, 4, 0, 0]
5031&[4, 2, 0, 0, 27, 3, 0, 26, 0, 0, 1, 1, 0, 29, 1, 2, 5, 0]
5032&[3, 5, 6, 8, 68, 6, 1, 16, 2, 0, 5, 5, 3, 10, 3, 9, 1, 0]
5033&[0, 1, 1, 3, 19, 0, 0, 9, 0, 1, 0, 9, 8, 8, 1, 8, 2, 0]
5034&[59, 24, 0, 1, 20, 9, 0, 38, 5, 2, 8, 4, 5, 19, 34, 34, 15, 0]
5035&[60, 36, 6, 13, 144, 14, 0, 39, 11, 0, 5, 11, 2, 45, 38, 21, 8, 4]
5036&[10, 5, 3, 6, 14, 2, 0, 9, 1, 1, 2, 0, 0, 5, 9, 8, 2, 1]
5037&[15, 6, 9, 11, 30, 6, 0, 35, 6, 3, 1, 6, 2, 30, 7, 17, 4, 0]
5038&[23, 12, 12, 12, 63, 11, 1, 78, 6, 5, 9, 6, 4, 32, 15, 28, 6, 2]
5039&[55, 13, 2, 1, 48, 49, 18, 91, 1, 11, 26, 0, 30, 27, 30, 194, 5, 0]
5040&[30, 11, 0, 2, 17, 3, 0, 10, 1, 0, 47, 1, 0, 0, 47, 26, 3, 1]
5041&[21, 15, 1, 2, 31, 7, 0, 37, 4, 3, 7, 4, 6, 16, 15, 17, 5, 2]
5042&[27, 18, 11, 28, 149, 13, 3, 149, 15, 1, 14, 11, 8, 60, 23, 21, 16, 4]
5043&[1, 3, 0, 3, 11, 0, 0, 6, 2, 0, 0, 0, 0, 17, 3, 2, 2, 0]
5044&[7, 10, 3, 6, 53, 2, 1, 54, 4, 1, 4, 9, 0, 20, 9, 7, 4, 2]
5045&[1, 1, 1, 1, 24, 1, 0, 5, 1, 1, 1, 2, 1, 1, 0, 2, 1, 1]
5046&[179, 67, 12, 24, 243, 69, 13, 252, 16, 13, 51, 23, 32, 76, 79, 133, 45, 16]
5047&[61, 28, 3, 7, 110, 37, 1, 97, 3, 5, 13, 5, 17, 34, 42, 73, 10, 4]
5048&[6, 3, 3, 6, 25, 5, 0, 42, 2, 1, 0, 7, 1, 22, 2, 5, 7, 2]
5049&[22, 8, 9, 10, 66, 14, 6, 64, 3, 3, 2, 4, 6, 20, 12, 22, 6, 0]
5050&[7, 3, 2, 2, 35, 3, 0, 28, 0, 0, 1, 0, 1, 38, 3, 11, 5, 0]
5051&[2, 1, 0, 2, 4, 2, 0, 17, 0, 0, 1, 0, 1, 1, 1, 6, 0, 0]
5052&[5, 3, 1, 3, 1, 2, 1, 10, 1, 1, 0, 1, 0, 0, 3, 1, 3, 0]
5053&[72, 43, 12, 12, 58, 19, 1, 41, 9, 4, 5, 0, 8, 13, 78, 44, 12, 1]
5054&[74, 50, 18, 18, 170, 28, 3, 275, 13, 18, 47, 35, 24, 91, 45, 86, 36, 10]
5055&[4, 6, 2, 1, 7, 3, 0, 11, 0, 6, 0, 1, 2, 15, 2, 4, 3, 6]
5056&[34, 26, 5, 9, 107, 7, 0, 24, 10, 4, 5, 8, 7, 32, 50, 13, 11, 5]
5057&[15, 3, 0, 0, 17, 8, 0, 34, 1, 1, 4, 0, 1, 7, 4, 12, 7, 2]
5058&[2, 3, 0, 0, 5, 3, 0, 15, 0, 3, 1, 0, 21, 6, 3, 15, 0, 2]
5059&[43, 12, 0, 2, 7, 24, 0, 24, 0, 1, 24, 2, 8, 10, 18, 71, 3, 0]
5060&[9, 9, 6, 5, 34, 2, 2, 16, 1, 1, 6, 9, 4, 8, 4, 8, 3, 6]
5061&[20, 17, 32, 37, 126, 4, 0, 24, 14, 1, 3, 17, 3, 31, 29, 11, 6, 2]
5062&[1, 3, 0, 0, 8, 0, 2, 7, 1, 0, 1, 0, 0, 1, 5, 2, 2, 0]
5063&[12, 12, 9, 16, 36, 0, 0, 33, 8, 2, 4, 9, 1, 25, 6, 7, 8, 0]
5064&[14, 5, 0, 3, 14, 16, 2, 59, 1, 1, 3, 1, 4, 4, 8, 14, 10, 1]
5065&[51, 45, 29, 38, 81, 12, 0, 55, 18, 4, 12, 25, 11, 36, 46, 35, 20, 10]
5066&[4, 2, 0, 1, 7, 2, 0, 13, 1, 0, 1, 0, 1, 2, 3, 4, 3, 1]
5067&[3, 1, 2, 2, 6, 0, 0, 13, 0, 1, 1, 9, 3, 8, 1, 3, 3, 0]
5068&[5, 3, 0, 1, 10, 2, 0, 43, 1, 1, 0, 0, 1, 5, 2, 2, 2, 0]
5069&[0, 0, 0, 0, 2, 4, 0, 5, 0, 15, 0, 0, 5, 1, 1, 9, 1, 0]
5070&[85, 45, 11, 9, 177, 36, 12, 140, 11, 7, 11, 11, 12, 51, 60, 46, 21, 5]
5071&[42, 24, 0, 2, 17, 6, 0, 18, 4, 0, 0, 1, 2, 10, 19, 13, 5, 0]
5072&[24, 14, 0, 6, 21, 2, 0, 4, 4, 0, 1, 0, 0, 5, 34, 6, 5, 1]
5073&[4, 2, 0, 1, 4, 0, 0, 7, 6, 2, 0, 0, 6, 3, 7, 7, 0, 0]
5074&[112, 43, 16, 20, 203, 64, 10, 278, 12, 13, 31, 15, 28, 91, 53, 111, 39, 6]
5075&[16, 5, 1, 1, 8, 5, 0, 7, 1, 8, 8, 1, 4, 1, 35, 16, 3, 1]
5076&[14, 5, 2, 2, 64, 5, 6, 31, 1, 0, 2, 2, 2, 17, 6, 10, 2, 0]
5077&[44, 17, 2, 4, 107, 41, 5, 149, 7, 13, 57, 3, 20, 46, 32, 70, 14, 2]
5078&[14, 13, 0, 4, 20, 0, 0, 8, 6, 0, 3, 2, 1, 5, 31, 4, 2, 1]
5079&[10, 4, 1, 3, 12, 3, 1, 41, 1, 1, 1, 3, 1, 1, 3, 5, 7, 0]
5080&[14, 8, 2, 4, 25, 7, 1, 15, 0, 0, 7, 2, 2, 5, 6, 12, 3, 3]
5081&[11, 7, 6, 11, 51, 2, 0, 21, 1, 0, 1, 3, 1, 18, 7, 11, 7, 2]
5082&[14, 13, 3, 4, 73, 7, 11, 96, 2, 2, 3, 6, 3, 31, 10, 14, 21, 4]
5083&[54, 15, 4, 8, 80, 28, 0, 109, 2, 1, 7, 8, 11, 39, 13, 61, 20, 1]
5084&[41, 40, 19, 61, 147, 7, 0, 32, 18, 1, 5, 12, 3, 25, 25, 19, 9, 2]
5085&[28, 22, 1, 5, 59, 15, 0, 108, 2, 4, 2, 9, 4, 35, 9, 15, 24, 9]
5086&[15, 13, 3, 5, 43, 10, 4, 71, 1, 4, 5, 4, 2, 22, 8, 18, 16, 3]
5087&[61, 21, 10, 13, 102, 13, 0, 89, 4, 2, 15, 3, 6, 36, 25, 49, 15, 2]
5088&[14, 6, 0, 1, 3, 0, 0, 6, 2, 0, 6, 0, 1, 1, 21, 9, 5, 0]
5089&[3, 1, 3, 3, 16, 2, 2, 10, 0, 0, 0, 2, 1, 7, 1, 2, 3, 1]
5090&[68, 39, 11, 13, 120, 23, 4, 151, 17, 6, 22, 12, 14, 51, 60, 49, 22, 4]
5091&[79, 42, 4, 14, 78, 19, 2, 97, 8, 2, 9, 5, 13, 38, 43, 41, 20, 3]
5092&[12, 6, 6, 11, 16, 3, 0, 24, 0, 0, 2, 19, 1, 25, 2, 5, 8, 0]
5093&[8, 5, 2, 3, 5, 2, 1, 21, 0, 0, 1, 1, 1, 6, 3, 8, 3, 3]
5094&[28, 7, 1, 0, 5, 8, 0, 20, 1, 1, 6, 0, 2, 5, 10, 18, 10, 0]
5095&[3, 4, 0, 1, 10, 1, 0, 19, 2, 3, 2, 0, 4, 3, 4, 6, 5, 0]
5096&[51, 33, 3, 8, 84, 19, 0, 77, 8, 7, 12, 6, 16, 21, 43, 32, 13, 1]
5097&[11, 6, 2, 1, 44, 5, 0, 59, 0, 3, 6, 2, 5, 13, 9, 16, 10, 4]
5098&[29, 19, 2, 10, 42, 8, 0, 54, 6, 4, 18, 17, 9, 20, 20, 28, 13, 8]
5099&[49, 18, 10, 8, 82, 14, 0, 27, 3, 1, 49, 5, 8, 13, 15, 30, 6, 2]
5100&[85, 59, 32, 74, 229, 43, 9, 318, 22, 10, 24, 46, 29, 88, 56, 85, 39, 14]
5101&[12, 3, 4, 5, 9, 6, 0, 14, 1, 1, 4, 3, 3, 3, 8, 6, 3, 0]
5102&[36, 15, 3, 4, 32, 5, 0, 51, 4, 2, 12, 3, 3, 12, 20, 18, 19, 2]
5103&[142, 59, 3, 7, 49, 31, 0, 46, 9, 4, 19, 6, 15, 23, 84, 92, 22, 5]
5104&[25, 9, 0, 0, 8, 2, 0, 15, 1, 0, 3, 0, 0, 8, 10, 13, 9, 0]
5105&[10, 4, 5, 4, 12, 0, 1, 43, 2, 1, 9, 3, 6, 10, 9, 13, 5, 2]
5106&[11, 10, 9, 21, 37, 0, 0, 11, 1, 0, 0, 5, 5, 14, 6, 10, 1, 1]
5107&[109, 51, 12, 17, 208, 22, 1, 241, 12, 1, 9, 21, 17, 83, 70, 55, 25, 5]
5108&[24, 26, 23, 38, 144, 13, 1, 154, 8, 2, 4, 27, 9, 50, 29, 19, 13, 4]
5109&[26, 20, 13, 21, 38, 6, 0, 37, 5, 1, 0, 26, 4, 23, 12, 13, 6, 2]
5110&[5, 4, 0, 0, 5, 3, 0, 10, 1, 2, 0, 1, 0, 3, 4, 3, 5, 2]
5111&[45, 22, 18, 32, 236, 33, 5, 352, 10, 13, 31, 45, 23, 120, 27, 90, 34, 5]
5112&[83, 68, 5, 12, 37, 18, 0, 61, 12, 16, 24, 5, 44, 33, 94, 68, 8, 18]
5113&[97, 39, 1, 4, 113, 59, 0, 232, 13, 13, 21, 14, 23, 105, 58, 67, 40, 19]
5114&[22, 34, 26, 51, 43, 3, 0, 32, 21, 0, 2, 13, 0, 25, 17, 4, 11, 0]
5115&[6, 3, 1, 2, 7, 6, 0, 21, 2, 2, 0, 0, 2, 1, 4, 5, 3, 1]
5116&[1, 1, 0, 1, 9, 1, 0, 11, 0, 0, 0, 0, 1, 2, 1, 2, 0, 0]
5117&[2, 0, 0, 2, 8, 0, 0, 5, 1, 0, 1, 0, 1, 3, 3, 4, 0, 0]
5118&[61, 23, 4, 6, 14, 5, 0, 33, 2, 0, 0, 0, 5, 9, 27, 42, 18, 3]
5119&[1, 1, 0, 0, 17, 0, 0, 6, 0, 0, 0, 1, 0, 7, 1, 0, 3, 0]
5120&[42, 45, 9, 13, 38, 20, 2, 43, 6, 9, 7, 21, 11, 23, 27, 55, 9, 3]
5121&[65, 22, 2, 1, 69, 12, 0, 38, 4, 0, 3, 1, 7, 21, 13, 30, 6, 3]
5122&[4, 2, 1, 1, 6, 0, 0, 9, 0, 0, 0, 0, 1, 1, 7, 6, 1, 0]
5123&[25, 5, 2, 3, 38, 7, 0, 26, 0, 0, 3, 1, 1, 7, 9, 19, 1, 1]
5124&[15, 12, 12, 12, 64, 14, 2, 122, 5, 12, 2, 13, 10, 40, 13, 28, 16, 3]
5125&[1, 2, 1, 1, 9, 2, 0, 13, 0, 2, 1, 0, 1, 5, 0, 4, 6, 0]
5126&[14, 4, 4, 4, 67, 10, 0, 50, 1, 0, 3, 5, 4, 33, 5, 9, 9, 1]
5127&[23, 16, 0, 0, 5, 0, 0, 10, 2, 1, 2, 0, 1, 2, 35, 10, 4, 0]
5128&[26, 17, 4, 3, 17, 9, 0, 26, 3, 6, 6, 6, 9, 5, 13, 18, 7, 6]
5129&[31, 18, 5, 9, 20, 3, 0, 21, 5, 4, 4, 3, 12, 8, 41, 26, 5, 0]
5130&[4, 4, 0, 1, 2, 3, 0, 13, 2, 1, 0, 0, 1, 1, 3, 2, 4, 2]
5131&[88, 44, 6, 12, 123, 21, 0, 118, 18, 2, 18, 5, 6, 111, 48, 69, 14, 3]
5132&[5, 2, 0, 0, 9, 5, 0, 24, 1, 3, 1, 2, 2, 7, 3, 8, 7, 1]
5133&[11, 8, 2, 1, 19, 4, 0, 30, 2, 0, 3, 0, 1, 6, 4, 8, 1, 0]
5134&[15, 3, 3, 4, 17, 7, 0, 46, 1, 3, 3, 1, 3, 8, 8, 14, 6, 1]
5135&[10, 8, 3, 5, 34, 1, 0, 25, 4, 0, 1, 1, 0, 9, 11, 1, 8, 0]
5136&[43, 21, 5, 8, 59, 16, 0, 74, 5, 2, 7, 5, 9, 32, 28, 35, 11, 0]
5137&[21, 12, 7, 11, 40, 4, 0, 19, 2, 0, 34, 2, 4, 8, 12, 17, 3, 0]
5138&[39, 22, 8, 17, 44, 8, 0, 48, 7, 0, 13, 10, 3, 20, 24, 23, 9, 2]
5139&[11, 4, 0, 0, 34, 12, 0, 77, 0, 0, 1, 0, 2, 21, 0, 9, 6, 1]
5140&[81, 53, 15, 24, 106, 12, 0, 103, 17, 2, 16, 5, 5, 49, 39, 40, 21, 5]
5141&[26, 12, 1, 1, 6, 2, 0, 2, 2, 0, 2, 0, 2, 2, 28, 14, 3, 0]
5142&[89, 97, 8, 31, 114, 10, 0, 72, 20, 1, 8, 24, 3, 33, 34, 21, 41, 9]
5143&[34, 9, 3, 3, 35, 7, 0, 30, 1, 0, 3, 2, 2, 11, 17, 22, 5, 2]
5144&[5, 2, 2, 2, 9, 3, 0, 7, 0, 0, 1, 1, 1, 3, 1, 8, 0, 0]
5145&[3, 1, 0, 1, 6, 0, 0, 4, 0, 0, 1, 0, 2, 1, 1, 8, 2, 0]
5146&[1, 0, 0, 0, 4, 1, 0, 18, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0]
5147&[10, 1, 1, 1, 1, 9, 1, 10, 0, 2, 2, 0, 3, 2, 2, 23, 1, 0]
5148&[17, 2, 1, 0, 35, 11, 0, 43, 0, 1, 0, 0, 7, 9, 4, 23, 2, 0]
5149&[7, 3, 0, 0, 9, 0, 0, 9, 1, 1, 0, 1, 1, 4, 3, 5, 1, 0]
5150&[12, 4, 1, 1, 10, 4, 0, 9, 0, 1, 0, 0, 1, 16, 6, 4, 3, 0]
5151&[18, 21, 6, 21, 32, 4, 0, 26, 28, 0, 59, 0, 6, 6, 23, 25, 1, 0]
5152&[5, 2, 2, 3, 8, 2, 0, 6, 1, 0, 2, 2, 1, 3, 4, 4, 2, 0]
5153&[40, 21, 2, 20, 200, 26, 0, 198, 7, 0, 9, 14, 3, 71, 24, 18, 22, 6]
5154&[14, 5, 1, 2, 4, 3, 0, 11, 2, 0, 1, 0, 0, 4, 7, 8, 3, 0]
5155&[12, 4, 0, 0, 5, 0, 0, 6, 0, 0, 1, 0, 1, 2, 6, 7, 3, 0]
5156&[67, 32, 5, 6, 90, 28, 0, 115, 5, 5, 11, 10, 7, 50, 32, 44, 22, 3]
5157&[11, 9, 8, 5, 29, 5, 0, 24, 2, 4, 1, 6, 5, 21, 11, 19, 7, 1]
5158&[22, 19, 26, 30, 42, 9, 1, 49, 3, 3, 35, 21, 6, 21, 17, 26, 11, 3]
5159&[7, 3, 1, 2, 1, 1, 0, 5, 1, 0, 1, 1, 1, 1, 4, 6, 0, 0]
5160&[1, 2, 0, 3, 10, 2, 0, 14, 1, 0, 1, 2, 0, 5, 2, 2, 1, 0]
5161&[88, 52, 16, 27, 81, 38, 3, 76, 20, 9, 6, 10, 12, 23, 49, 65, 30, 6]
5162&[20, 6, 0, 1, 5, 0, 0, 9, 1, 0, 1, 0, 0, 1, 5, 13, 1, 2]
5163&[56, 38, 22, 41, 219, 20, 3, 121, 12, 3, 33, 51, 17, 91, 57, 33, 28, 5]
5164&[12, 6, 1, 1, 16, 3, 0, 36, 0, 0, 0, 2, 0, 9, 3, 4, 35, 1]
5165&[9, 5, 5, 6, 42, 4, 1, 46, 3, 1, 2, 2, 1, 10, 5, 5, 8, 2]
5166&[17, 9, 0, 1, 19, 7, 2, 44, 1, 5, 11, 1, 6, 9, 12, 19, 16, 12]
5167&[45, 30, 2, 16, 24, 11, 0, 26, 21, 4, 20, 1, 4, 5, 64, 33, 7, 1]
5168&[1, 1, 2, 3, 13, 0, 0, 5, 0, 0, 0, 0, 0, 4, 1, 0, 1, 0]
